                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     70,                0.61517,                 1.4342,                0.48375,                0.90747,                0.41015,                0.21774,                0.22293,                 0.1474,                0.36582,                0.17347,                0.17194,                0.08939,                 1.2705,                 2.7593,                 1.1726,                 1.1552,               0.007723,               0.007723,               0.007723
                     71,                0.61335,                  1.428,                0.48224,                0.90718,                0.41161,                0.21748,                0.22298,                0.14745,                0.36618,                0.17275,                0.17204,                0.08947,                   1.27,                  2.759,                 1.1725,                 1.1549,                0.00769,                0.00769,                0.00769
                     72,                0.61406,                 1.4299,                0.48312,                0.90827,                  0.413,                0.21693,                0.22234,                0.14694,                0.37709,                0.17274,                0.17138,                0.08907,                   1.27,                 2.7584,                 1.1721,                 1.1548,               0.007657,               0.007657,               0.007657
                     73,                0.61499,                 1.4362,                 0.4848,                0.90824,                 0.4032,                0.21782,                0.22241,                0.14706,                0.37946,                0.17255,                0.17139,                0.08919,                 1.2698,                 2.7579,                 1.1717,                 1.1547,               0.007624,               0.007624,               0.007624
                     74,                0.61241,                 1.4271,                0.48219,                0.90723,                0.40293,                0.21794,                0.22262,                0.14716,                0.37094,                 0.1722,                0.17157,                0.08924,                 1.2697,                 2.7574,                 1.1713,                 1.1545,               0.007591,               0.007591,               0.007591
                     75,                0.61096,                 1.4227,                0.48054,                0.90633,                0.40236,                0.21804,                0.22272,                0.14732,                0.37019,                0.17199,                0.17156,                0.08926,                 1.2694,                  2.757,                 1.1711,                 1.1543,               0.007558,               0.007558,               0.007558
                     76,                 0.6112,                 1.4262,                0.48065,                0.90583,                0.40473,                0.21777,                0.22277,                0.14732,                0.36699,                0.17184,                0.17142,                0.08934,                 1.2691,                 2.7567,                 1.1707,                  1.154,               0.007525,               0.007525,               0.007525
                     77,                0.60947,                 1.4217,                0.48014,                0.90622,                0.40564,                0.21798,                0.22298,                0.14749,                0.37564,                0.17214,                0.17171,                0.08939,                 1.2686,                 2.7563,                 1.1705,                 1.1537,               0.007492,               0.007492,               0.007492
                     78,                0.60999,                 1.4228,                0.47994,                0.90623,                0.40553,                0.21815,                0.22317,                0.14761,                0.36965,                0.17243,                0.17193,                0.08948,                 1.2683,                 2.7559,                 1.1703,                 1.1535,               0.007459,               0.007459,               0.007459
                     79,                0.60907,                 1.4224,                0.47997,                0.90649,                0.40481,                0.21809,                0.22302,                0.14743,                0.37054,                0.17183,                0.17161,                0.08934,                 1.2683,                 2.7553,                 1.1699,                 1.1534,               0.007426,               0.007426,               0.007426
                     80,                0.60761,                 1.4148,                0.47733,                0.90559,                0.40428,                 0.2182,                0.22309,                0.14751,                0.37221,                0.17216,                0.17192,                0.08941,                 1.2681,                 2.7548,                 1.1698,                 1.1533,               0.007393,               0.007393,               0.007393
                     81,                0.60821,                 1.4218,                0.47814,                0.90581,                0.40343,                0.21848,                0.22297,                0.14747,                0.37047,                0.17286,                0.17194,                 0.0893,                 1.2679,                 2.7547,                 1.1694,                 1.1532,                0.00736,                0.00736,                0.00736
                     82,                0.60618,                 1.4123,                0.47672,                0.90452,                0.40459,                0.21826,                0.22312,                0.14756,                0.37946,                0.17281,                0.17217,                0.08941,                 1.2677,                 2.7541,                 1.1691,                  1.153,               0.007327,               0.007327,               0.007327
                     83,                0.60597,                 1.4131,                0.47598,                0.90473,                0.40314,                 0.2189,                0.22319,                0.14756,                0.37934,                0.17278,                0.17216,                 0.0893,                 1.2675,                 2.7536,                 1.1689,                 1.1529,               0.007294,               0.007294,               0.007294
                     84,                0.60689,                 1.4174,                0.47796,                0.90524,                0.40178,                0.21915,                0.22313,                 0.1476,                0.37955,                0.17278,                0.17217,                0.08938,                 1.2673,                 2.7534,                 1.1685,                 1.1527,               0.007261,               0.007261,               0.007261
                     85,                 0.6053,                  1.414,                0.47675,                  0.905,                0.40257,                0.21933,                0.22337,                0.14767,                0.37915,                0.17277,                0.17214,                0.08951,                  1.267,                 2.7527,                 1.1682,                 1.1525,               0.007228,               0.007228,               0.007228
                     86,                0.60627,                 1.4127,                0.47566,                0.90455,                0.40436,                0.21886,                0.22326,                0.14767,                0.38984,                0.17289,                 0.1723,                0.08953,                 1.2669,                 2.7526,                 1.1681,                 1.1524,               0.007195,               0.007195,               0.007195
                     87,                 0.6068,                 1.4184,                0.47784,                0.90603,                0.39587,                0.21904,                0.22346,                0.14779,                0.38215,                 0.1729,                0.17261,                0.08962,                 1.2668,                 2.7525,                 1.1678,                 1.1522,               0.007162,               0.007162,               0.007162
                     88,                0.60581,                 1.4165,                0.47688,                 0.9052,                0.39557,                0.21902,                0.22344,                0.14774,                0.38277,                0.17392,                 0.1726,                0.08956,                 1.2666,                  2.752,                 1.1675,                 1.1521,               0.007129,               0.007129,               0.007129
                     89,                0.60287,                 1.4082,                0.47463,                0.90356,                0.39456,                 0.2197,                0.22373,                0.14778,                 0.3814,                0.17463,                0.17276,                0.08974,                 1.2664,                 2.7517,                 1.1671,                 1.1518,               0.007096,               0.007096,               0.007096
                      1,                 1.2593,                 3.0436,                 1.6957,                 1.2381,                0.31461,                0.14122,                0.14116,                0.09083,                0.30886,                0.10799,                 0.1048,                0.05374,                 1.4425,                 3.1127,                 1.5101,                 1.2815,              0.0033304,              0.0033304,              0.0033304
                      2,                 1.0237,                 2.4554,                 0.9547,                 1.0935,                0.33061,                0.15205,                0.15264,                0.09638,                0.29268,                 0.1168,                0.10983,                0.05638,                 1.4469,                 3.1133,                 1.4568,                 1.2792,              0.0066417,              0.0066417,              0.0066417
                      3,                0.98914,                 2.2743,                0.86623,                 1.0604,                0.33374,                0.15629,                0.15703,                0.09934,                0.29504,                 0.1188,                0.11654,                0.06026,                  1.449,                 3.0888,                  1.453,                 1.2881,              0.0099311,              0.0099311,              0.0099311
                      4,                0.95457,                 2.1544,                0.81021,                 1.0403,                0.34085,                0.16354,                0.16632,                0.10532,                0.30522,                0.12577,                0.12374,                0.06324,                  1.426,                  3.043,                 1.4136,                 1.2644,               0.009901,               0.009901,               0.009901
                      5,                0.89765,                 2.0281,                  0.745,                 1.0144,                0.35536,                0.17123,                0.17442,                 0.1114,                0.32005,                0.13136,                0.13297,                0.06684,                 1.4045,                 3.0029,                 1.3791,                 1.2537,               0.009868,               0.009868,               0.009868
                      6,                0.85446,                 1.9399,                0.70253,                0.99659,                0.35331,                0.17181,                 0.1776,                 0.1141,                0.34178,                0.13342,                0.13337,                0.06845,                 1.4007,                 2.9824,                 1.3589,                 1.2493,               0.009835,               0.009835,               0.009835
                      7,                0.82537,                 1.8759,                0.67368,                0.98404,                0.37312,                0.17561,                0.18459,                0.11912,                0.33903,                0.13762,                 0.1395,                0.07207,                 1.3919,                 2.9607,                 1.3477,                 1.2376,               0.009802,               0.009802,               0.009802
                      8,                0.80209,                 1.8274,                0.65163,                 0.9753,                 0.3684,                0.18096,                0.18603,                0.12013,                0.34773,                0.13892,                0.13987,                0.07156,                 1.3806,                 2.9525,                 1.3343,                 1.2265,               0.009769,               0.009769,               0.009769
                      9,                0.78692,                 1.7984,                0.63695,                0.96849,                 0.4222,                 0.1854,                0.19018,                0.12274,                0.40521,                0.14252,                0.14532,                0.07442,                 1.3727,                  2.924,                 1.3222,                 1.2235,               0.009736,               0.009736,               0.009736
                     10,                0.77204,                 1.7646,                0.62271,                0.96355,                 0.3851,                0.18562,                0.19175,                0.12389,                0.34546,                0.14617,                0.14581,                0.07515,                 1.3622,                 2.9184,                 1.3044,                 1.2189,               0.009703,               0.009703,               0.009703
                     11,                0.75779,                 1.7379,                 0.6107,                0.95952,                0.39144,                0.18519,                0.19484,                0.12676,                0.39105,                 0.1446,                 0.1486,                0.07661,                 1.3554,                 2.9057,                 1.2984,                 1.2129,                0.00967,                0.00967,                0.00967
                     12,                0.74696,                 1.7114,                0.59878,                 0.9545,                0.41099,                0.18773,                0.19584,                0.12703,                0.37771,                 0.1453,                0.14899,                0.07725,                  1.354,                 2.8997,                 1.2931,                 1.2076,               0.009637,               0.009637,               0.009637
                     13,                0.73974,                 1.6939,                 0.5921,                0.95127,                0.40131,                0.19026,                0.19482,                0.12651,                0.37383,                0.15014,                  0.149,                0.07657,                 1.3507,                 2.8889,                 1.2818,                 1.2123,               0.009604,               0.009604,               0.009604
                     14,                0.72928,                 1.6715,                0.58209,                0.94668,                0.41741,                0.19054,                0.19764,                0.12822,                0.41277,                0.15073,                0.15142,                0.07792,                  1.346,                 2.8809,                 1.2796,                 1.2084,               0.009571,               0.009571,               0.009571
                     15,                0.72409,                 1.6637,                0.57784,                0.94557,                0.39616,                0.19386,                 0.1982,                0.12982,                0.35969,                0.15093,                0.14968,                0.07789,                 1.3415,                  2.877,                 1.2745,                 1.2039,               0.009538,               0.009538,               0.009538
                     16,                0.71555,                 1.6464,                0.57091,                0.94283,                0.39417,                0.19547,                0.19934,                0.12984,                0.38984,                0.15159,                0.15196,                0.07945,                 1.3392,                 2.8697,                 1.2626,                 1.1996,               0.009505,               0.009505,               0.009505
