                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.61062,                 1.3747,                0.45718,                0.90818,                0.53219,                0.26036,                0.28605,                0.18644,                0.51512,                0.21465,                0.22558,                0.12068,                 1.2484,                 2.6761,                  1.053,                 1.1501,               0.008878,               0.008878,               0.008878
                     36,                0.60527,                 1.3582,                0.45334,                0.90564,                0.51212,                0.26594,                0.28799,                0.18836,                0.49154,                0.21614,                0.22718,                0.12114,                 1.2487,                 2.6739,                 1.0504,                 1.1494,               0.008845,               0.008845,               0.008845
                     37,                  0.604,                 1.3573,                0.45188,                0.90573,                0.49911,                0.26629,                0.28894,                0.18878,                0.47708,                0.21567,                0.22678,                  0.121,                  1.245,                 2.6683,                 1.0464,                 1.1491,               0.008812,               0.008812,               0.008812
                     38,                0.60126,                 1.3519,                0.45018,                 0.9045,                0.49011,                0.26614,                0.28923,                0.18921,                0.47012,                 0.2177,                0.22663,                0.12067,                 1.2434,                  2.665,                 1.0451,                 1.1485,               0.008779,               0.008779,               0.008779
                     39,                0.59973,                 1.3447,                0.44844,                 0.9035,                0.51518,                0.26681,                0.29075,                0.18976,                0.51788,                0.21563,                0.22831,                0.12133,                 1.2434,                  2.663,                  1.045,                  1.148,               0.008746,               0.008746,               0.008746
                     40,                0.59988,                 1.3472,                0.44899,                0.90449,                0.54006,                0.26507,                0.28981,                0.18936,                0.52559,                0.21627,                0.22886,                0.12184,                  1.241,                 2.6597,                 1.0423,                 1.1465,               0.008713,               0.008713,               0.008713
                     41,                0.59668,                  1.342,                0.44595,                0.90307,                0.53205,                0.26669,                 0.2899,                 0.1896,                 0.5072,                0.21634,                0.22856,                0.12178,                 1.2414,                 2.6567,                 1.0413,                 1.1466,                0.00868,                0.00868,                0.00868
                     42,                 0.5962,                 1.3427,                0.44632,                0.90396,                0.51221,                0.27118,                0.28972,                0.18965,                0.47605,                0.21794,                  0.228,                0.12153,                 1.2399,                 2.6547,                 1.0397,                 1.1461,               0.008647,               0.008647,               0.008647
                     43,                0.59494,                 1.3365,                0.44489,                0.90276,                0.52599,                0.26551,                0.29114,                0.19066,                0.50365,                 0.2171,                0.22973,                0.12208,                 1.2391,                 2.6526,                 1.0378,                 1.1459,               0.008614,               0.008614,               0.008614
                     44,                0.59495,                 1.3368,                0.44471,                0.90284,                0.48458,                0.27214,                0.29254,                0.19114,                0.49533,                 0.2178,                0.22867,                0.12208,                 1.2375,                 2.6501,                 1.0365,                 1.1447,               0.008581,               0.008581,               0.008581
                     45,                0.59187,                 1.3323,                0.44291,                0.90216,                 0.5197,                0.26884,                0.29243,                  0.192,                0.49566,                 0.2198,                0.22997,                 0.1227,                 1.2356,                 2.6473,                  1.035,                 1.1438,               0.008548,               0.008548,               0.008548
