                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    206,                0.56873,                0.93323,                0.33221,                0.85563,                0.76365,                0.68371,                0.72128,                0.46348,                0.76625,                0.66226,                0.71001,                0.38702,                 1.1956,                   2.46,                0.93776,                  1.282,              0.0003235,              0.0003235,              0.0003235
                    207,                0.56481,                 0.9266,                0.33039,                0.85484,                0.76588,                0.68064,                0.72121,                 0.4637,                0.76564,                0.66244,                0.70956,                0.38696,                 1.1956,                 2.4621,                  0.938,                 1.2826,              0.0003202,              0.0003202,              0.0003202
                    208,                0.56503,                0.92631,                 0.3303,                0.85441,                0.77073,                 0.6772,                0.72097,                0.46335,                0.76686,                0.66154,                0.70968,                0.38681,                 1.1958,                 2.4649,                 0.9381,                 1.2828,              0.0003169,              0.0003169,              0.0003169
                    209,                0.56431,                0.92495,                0.33048,                0.85438,                0.77128,                 0.6766,                0.72108,                0.46326,                0.78469,                0.64978,                0.70867,                0.38686,                 1.1957,                 2.4667,                0.93859,                 1.2827,              0.0003136,              0.0003136,              0.0003136
                    210,                0.56348,                  0.926,                 0.3309,                0.85398,                0.77136,                0.67703,                0.72104,                 0.4636,                0.78416,                0.64995,                0.70895,                0.38731,                 1.1957,                 2.4683,                0.93876,                 1.2828,              0.0003103,              0.0003103,              0.0003103
                    211,                0.56215,                0.92438,                0.32949,                0.85361,                0.77134,                0.67602,                0.72085,                0.46313,                0.78383,                0.65172,                 0.7098,                 0.3873,                 1.1957,                 2.4695,                0.93858,                 1.2832,               0.000307,               0.000307,               0.000307
                    212,                0.56219,                0.92038,                0.32862,                0.85362,                0.77037,                0.67604,                0.71998,                0.46306,                0.78412,                0.65127,                0.70876,                0.38691,                 1.1956,                 2.4714,                0.93889,                 1.2831,              0.0003037,              0.0003037,              0.0003037
                    213,                0.56215,                0.91708,                 0.3288,                0.85414,                0.77047,                0.67564,                0.71991,                0.46295,                0.78701,                0.65206,                0.70951,                0.38692,                 1.1956,                 2.4734,                0.93911,                 1.2836,              0.0003004,              0.0003004,              0.0003004
                    214,                0.55948,                0.91567,                0.32813,                0.85333,                0.77852,                0.67175,                 0.7196,                0.46297,                 0.7843,                0.65188,                0.70846,                0.38687,                 1.1955,                 2.4756,                0.93973,                 1.2837,              0.0002971,              0.0002971,              0.0002971
                    215,                0.55934,                0.91983,                0.32719,                0.85285,                 0.7708,                0.67497,                 0.7199,                0.46322,                0.78363,                0.65095,                 0.7087,                0.38673,                 1.1954,                 2.4772,                0.93973,                 1.2837,              0.0002938,              0.0002938,              0.0002938
                    216,                0.56037,                0.91931,                0.32664,                0.85203,                0.77099,                 0.6755,                0.71964,                0.46309,                0.78764,                0.65046,                0.70966,                0.38695,                 1.1953,                 2.4786,                0.93999,                 1.2834,              0.0002905,              0.0002905,              0.0002905
                    217,                0.55867,                 0.9147,                0.32706,                0.85303,                0.77209,                0.67603,                0.71989,                0.46329,                0.78808,                0.64858,                0.70889,                0.38697,                 1.1955,                 2.4802,                0.94037,                 1.2838,              0.0002872,              0.0002872,              0.0002872
                    218,                0.55636,                0.91377,                0.32559,                0.85219,                0.77144,                0.67749,                0.72016,                0.46333,                0.78827,                0.64846,                0.70885,                0.38702,                  1.196,                 2.4817,                 0.9407,                 1.2852,              0.0002839,              0.0002839,              0.0002839
                    219,                0.55413,                0.91128,                0.32591,                0.85131,                 0.7719,                0.67698,                0.71999,                0.46327,                0.78812,                0.64841,                0.70876,                0.38715,                 1.1957,                 2.4827,                 0.9408,                 1.2843,              0.0002806,              0.0002806,              0.0002806
                    220,                0.55846,                0.91768,                0.32765,                0.85271,                0.77096,                0.67788,                0.72006,                0.46326,                0.78639,                0.64952,                0.70876,                0.38729,                 1.1957,                 2.4851,                0.94097,                 1.2853,              0.0002773,              0.0002773,              0.0002773
                    221,                0.55439,                0.91212,                0.32492,                0.85163,                0.77153,                0.67784,                0.71999,                 0.4634,                0.78644,                0.64901,                 0.7088,                0.38729,                 1.1957,                 2.4872,                0.94131,                 1.2852,               0.000274,               0.000274,               0.000274
                    222,                0.55479,                0.90809,                0.32464,                  0.852,                0.77248,                0.67852,                0.72027,                0.46311,                0.77576,                0.65614,                0.70898,                0.38736,                  1.196,                 2.4897,                0.94157,                 1.2861,              0.0002707,              0.0002707,              0.0002707
                    223,                0.55412,                0.90591,                0.32468,                0.85087,                  0.769,                 0.6788,                 0.7202,                0.46341,                0.78577,                0.64953,                0.70893,                0.38745,                 1.1962,                 2.4916,                0.94157,                 1.2864,              0.0002674,              0.0002674,              0.0002674
                    224,                0.55358,                0.90911,                0.32453,                0.85089,                0.77053,                0.67733,                0.72041,                 0.4636,                0.78516,                0.65009,                0.70891,                0.38725,                  1.196,                 2.4929,                  0.942,                 1.2864,              0.0002641,              0.0002641,              0.0002641
                    225,                0.55275,                0.90803,                0.32322,                0.85021,                0.77044,                 0.6788,                0.72055,                0.46348,                0.78154,                0.65097,                0.70868,                0.38742,                 1.1964,                 2.4945,                0.94164,                 1.2872,              0.0002608,              0.0002608,              0.0002608
                    226,                0.55035,                0.90602,                0.32204,                0.85066,                0.77505,                0.67442,                0.72047,                0.46373,                0.76978,                0.66139,                0.70888,                0.38732,                 1.1962,                 2.4964,                 0.9424,                  1.287,              0.0002575,              0.0002575,              0.0002575
                    227,                0.55089,                0.90186,                0.32121,                0.84996,                0.77607,                0.67423,                0.72024,                0.46363,                0.77951,                0.65334,                0.70875,                0.38738,                 1.1962,                 2.4976,                0.94267,                 1.2873,              0.0002542,              0.0002542,              0.0002542
                    228,                0.55152,                0.90432,                0.32351,                0.84968,                0.77635,                0.67425,                0.72021,                0.46317,                0.77211,                0.66015,                0.70888,                0.38752,                 1.1962,                 2.4997,                0.94308,                 1.2877,              0.0002509,              0.0002509,              0.0002509
                    229,                0.54996,                0.89794,                0.32139,                 0.8495,                0.77724,                0.67422,                0.72047,                0.46326,                0.76996,                0.66081,                0.70822,                0.38743,                 1.1963,                 2.5016,                0.94382,                 1.2879,              0.0002476,              0.0002476,              0.0002476
                    230,                0.54637,                0.89264,                0.32074,                0.84773,                0.77837,                0.67358,                0.72026,                0.46306,                0.77244,                0.66014,                0.70842,                0.38741,                 1.1966,                 2.5034,                0.94473,                 1.2881,              0.0002443,              0.0002443,              0.0002443
                    231,                 0.5464,                0.89468,                0.32045,                0.84894,                0.77464,                0.67516,                0.72021,                 0.4631,                0.77435,                0.65737,                0.70813,                0.38721,                 1.1967,                 2.5057,                0.94453,                 1.2887,               0.000241,               0.000241,               0.000241
                    232,                0.54622,                0.89588,                0.32188,                0.84809,                0.77458,                0.67609,                0.72044,                0.46341,                0.77446,                0.65809,                0.70812,                0.38713,                 1.1966,                 2.5074,                0.94494,                 1.2888,              0.0002377,              0.0002377,              0.0002377
                    233,                0.54314,                0.89282,                0.31812,                 0.8491,                0.77529,                0.67538,                0.72022,                0.46306,                 0.7752,                0.65752,                0.70824,                 0.3871,                 1.1965,                   2.51,                0.94585,                 1.2885,              0.0002344,              0.0002344,              0.0002344
                    234,                0.54291,                0.88726,                0.31775,                0.84812,                0.77652,                0.67419,                0.72005,                0.46336,                0.77528,                 0.6577,                0.70822,                  0.387,                 1.1964,                 2.5118,                 0.9462,                 1.2887,              0.0002311,              0.0002311,              0.0002311
                    235,                0.54415,                0.89183,                0.31937,                0.84711,                 0.7752,                 0.6774,                0.72044,                0.46314,                0.77426,                0.65766,                 0.7081,                0.38706,                 1.1961,                 2.5137,                0.94633,                 1.2888,              0.0002278,              0.0002278,              0.0002278
                    236,                0.54216,                0.89262,                0.31772,                0.84716,                0.77604,                0.67651,                0.72005,                0.46346,                0.77387,                0.65812,                0.70804,                0.38706,                 1.1964,                 2.5152,                0.94677,                 1.2892,              0.0002245,              0.0002245,              0.0002245
                    237,                0.54212,                0.88698,                0.31713,                0.84806,                0.77448,                 0.6773,                0.72003,                0.46315,                0.77376,                0.65817,                0.70806,                0.38695,                 1.1968,                 2.5171,                 0.9475,                 1.2894,              0.0002212,              0.0002212,              0.0002212
                    238,                0.54347,                 0.8898,                 0.3186,                0.84911,                0.77485,                0.67749,                0.72049,                0.46309,                0.77317,                 0.6581,                0.70789,                0.38701,                 1.1969,                 2.5188,                0.94767,                 1.2897,              0.0002179,              0.0002179,              0.0002179
                    239,                0.54186,                0.88882,                0.31827,                0.84625,                0.77625,                 0.6765,                0.72039,                 0.4632,                0.77218,                0.65859,                0.70709,                0.38711,                 1.1968,                 2.5208,                0.94808,                   1.29,              0.0002146,              0.0002146,              0.0002146
                    240,                0.53749,                0.88171,                0.31494,                0.84542,                0.77634,                0.67493,                0.71944,                0.46317,                 0.7729,                0.65894,                0.70765,                0.38704,                 1.1968,                 2.5232,                0.94841,                   1.29,              0.0002113,              0.0002113,              0.0002113
                    241,                0.54073,                0.88578,                0.31812,                0.84543,                0.77618,                0.67505,                0.71979,                0.46321,                0.77348,                0.65959,                0.70766,                0.38726,                 1.1967,                  2.525,                0.94892,                 1.2901,               0.000208,               0.000208,               0.000208
