                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     59,                0.57333,                 1.2936,                0.41252,                0.89607,                0.46316,                0.28759,                0.30268,                0.20443,                0.46074,                0.23714,                0.24391,                0.13943,                  1.228,                  2.649,                0.96592,                 1.1357,               0.008086,               0.008086,               0.008086
                     60,                0.57664,                 1.2988,                0.41457,                0.89702,                0.46686,                 0.2866,                 0.3029,                0.20463,                0.41938,                0.23765,                0.24366,                0.13949,                 1.2275,                 2.6478,                0.96546,                 1.1356,               0.008053,               0.008053,               0.008053
                     61,                0.57333,                  1.296,                0.41244,                0.89602,                0.46151,                 0.2878,                0.30304,                0.20503,                0.43281,                0.23893,                0.24397,                0.13942,                 1.2273,                 2.6473,                0.96516,                 1.1355,                0.00802,                0.00802,                0.00802
                     62,                 0.5717,                 1.2932,                0.41161,                0.89563,                0.46842,                0.28645,                0.30324,                0.20505,                0.43336,                0.23936,                0.24393,                0.13955,                 1.2268,                 2.6466,                0.96469,                 1.1355,               0.007987,               0.007987,               0.007987
                     63,                0.57136,                  1.289,                0.41126,                 0.8951,                0.46758,                0.28601,                0.30301,                0.20499,                0.43129,                0.24059,                0.24417,                0.13961,                 1.2266,                 2.6462,                0.96417,                 1.1355,               0.007954,               0.007954,               0.007954
                     64,                0.57182,                 1.2908,                0.41111,                0.89521,                0.46775,                0.28633,                0.30353,                0.20522,                0.43188,                0.23947,                 0.2442,                0.13975,                  1.226,                 2.6454,                0.96362,                 1.1353,               0.007921,               0.007921,               0.007921
                     65,                0.57133,                 1.2888,                0.41059,                 0.8955,                0.46719,                0.28682,                0.30379,                0.20536,                0.43362,                0.23902,                0.24472,                0.13981,                 1.2255,                 2.6447,                0.96306,                 1.1352,               0.007888,               0.007888,               0.007888
                     66,                0.56962,                 1.2896,                0.41004,                0.89608,                0.46587,                 0.2859,                0.30274,                0.20536,                0.43413,                0.23953,                0.24489,                0.13994,                 1.2252,                 2.6442,                0.96275,                  1.135,               0.007855,               0.007855,               0.007855
                     67,                0.56835,                 1.2822,                0.40866,                0.89404,                0.46914,                0.28524,                0.30356,                0.20544,                0.43326,                0.24009,                0.24494,                0.13993,                 1.2249,                 2.6439,                0.96235,                 1.1349,               0.007822,               0.007822,               0.007822
                     68,                0.56697,                 1.2828,                0.40817,                0.89462,                0.46834,                0.28525,                 0.3037,                0.20537,                0.43167,                0.23973,                0.24493,                0.13996,                 1.2246,                 2.6429,                0.96188,                 1.1349,               0.007789,               0.007789,               0.007789
                     69,                0.56679,                 1.2811,                 0.4082,                0.89463,                0.46722,                0.28594,                0.30381,                0.20552,                0.43402,                0.23919,                0.24503,                0.14002,                 1.2246,                 2.6422,                0.96147,                 1.1349,               0.007756,               0.007756,               0.007756
                     70,                0.56574,                  1.277,                0.40663,                0.89345,                0.46793,                0.28553,                  0.304,                0.20583,                0.43772,                0.23927,                0.24537,                0.14006,                 1.2244,                 2.6416,                0.96116,                 1.1347,               0.007723,               0.007723,               0.007723
                     71,                0.56436,                 1.2734,                0.40559,                 0.8934,                0.46543,                 0.2857,                0.30414,                0.20601,                0.43238,                0.23867,                0.24506,                 0.1401,                 1.2242,                 2.6411,                0.96088,                 1.1347,                0.00769,                0.00769,                0.00769
                     72,                  0.564,                 1.2724,                0.40581,                0.89411,                 0.4723,                0.28477,                0.30387,                0.20592,                0.43173,                0.23793,                0.24514,                 0.1402,                 1.2239,                 2.6409,                0.96065,                 1.1345,               0.007657,               0.007657,               0.007657
                     73,                0.56587,                 1.2776,                0.40727,                0.89423,                0.47026,                0.28584,                0.30412,                0.20605,                0.43358,                 0.2378,                0.24525,                0.14042,                 1.2237,                 2.6405,                0.96019,                 1.1344,               0.007624,               0.007624,               0.007624
