                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                0.98653,                 2.1904,                 0.8161,                 1.0601,                0.43798,                0.28254,                0.28788,                 0.1898,                0.41406,                0.21839,                0.22258,                0.11624,                  1.163,                 2.5079,                 1.0412,                   1.12,               0.004951,               0.004951,               0.004951
                    104,                0.98735,                 2.1864,                0.81565,                   1.06,                0.43813,                 0.2823,                0.28778,                0.18984,                0.40996,                0.21948,                0.22245,                0.11616,                 1.1632,                 2.5081,                 1.0412,                 1.1201,              0.0049015,              0.0049015,              0.0049015
                    105,                0.98481,                 2.1826,                 0.8117,                 1.0585,                0.43629,                0.28211,                0.28756,                0.18967,                0.40188,                0.22126,                0.22226,                0.11609,                 1.1634,                 2.5084,                 1.0412,                 1.1203,               0.004852,               0.004852,               0.004852
                    106,                0.98147,                 2.1791,                0.80849,                 1.0574,                0.43674,                0.28229,                0.28787,                0.18981,                0.40185,                0.22145,                0.22232,                 0.1161,                 1.1636,                  2.509,                 1.0413,                 1.1205,              0.0048025,              0.0048025,              0.0048025
                    107,                0.98226,                 2.1772,                0.80873,                 1.0586,                 0.4379,                0.28199,                0.28811,                0.18992,                0.40229,                 0.2215,                0.22235,                0.11624,                 1.1639,                 2.5094,                 1.0414,                 1.1206,               0.004753,               0.004753,               0.004753
                    108,                 0.9772,                 2.1685,                0.80406,                 1.0549,                0.43629,                0.28226,                0.28815,                0.18994,                0.40412,                0.22119,                0.22235,                0.11627,                  1.164,                   2.51,                 1.0415,                 1.1207,              0.0047035,              0.0047035,              0.0047035
                    109,                0.97976,                 2.1688,                0.80242,                 1.0543,                0.43591,                0.28203,                 0.2881,                0.18999,                0.40492,                0.22072,                0.22239,                0.11634,                  1.164,                 2.5105,                 1.0417,                 1.1208,               0.004654,               0.004654,               0.004654
                    110,                 0.9777,                 2.1648,                 0.8004,                 1.0542,                0.43417,                0.28298,                0.28803,                0.18988,                0.40528,                0.22056,                0.22245,                0.11636,                 1.1642,                  2.511,                 1.0417,                 1.1209,              0.0046045,              0.0046045,              0.0046045
                    111,                0.97704,                 2.1635,                0.79741,                 1.0541,                0.43514,                0.28252,                0.28826,                0.18994,                0.40666,                0.22039,                0.22267,                0.11649,                 1.1644,                 2.5115,                 1.0416,                  1.121,               0.004555,               0.004555,               0.004555
                    112,                0.97453,                 2.1574,                0.79645,                 1.0534,                0.43593,                0.28158,                0.28843,                0.18994,                0.40595,                0.22098,                0.22242,                 0.1164,                 1.1646,                 2.5122,                 1.0417,                 1.1213,              0.0045055,              0.0045055,              0.0045055
                    113,                0.97296,                 2.1562,                0.79226,                  1.052,                0.43579,                0.28157,                0.28842,                0.19008,                0.40662,                0.22067,                0.22254,                0.11655,                 1.1647,                 2.5131,                 1.0418,                 1.1214,               0.004456,               0.004456,               0.004456
                    114,                0.97335,                 2.1553,                0.79242,                 1.0512,                0.43819,                0.28052,                0.28868,                0.19017,                 0.4083,                0.22055,                0.22296,                0.11674,                 1.1649,                 2.5135,                  1.042,                 1.1215,              0.0044065,              0.0044065,              0.0044065
                    115,                0.97247,                 2.1529,                0.79209,                 1.0511,                0.43985,                0.27915,                 0.2887,                0.19033,                0.40783,                 0.2209,                0.22307,                0.11671,                 1.1651,                  2.514,                  1.042,                 1.1217,               0.004357,               0.004357,               0.004357
                    116,                0.96942,                 2.1422,                0.78839,                 1.0498,                0.43984,                0.27911,                0.28867,                0.19026,                0.40617,                0.22087,                 0.2226,                0.11668,                 1.1653,                 2.5146,                 1.0423,                 1.1219,              0.0043075,              0.0043075,              0.0043075
                    117,                0.96902,                  2.143,                 0.7873,                 1.0492,                 0.4402,                0.27907,                0.28848,                0.19027,                0.40711,                0.22132,                0.22257,                0.11655,                 1.1656,                 2.5154,                 1.0423,                 1.1221,               0.004258,               0.004258,               0.004258
                    118,                0.96801,                 2.1394,                0.78362,                 1.0478,                0.43765,                0.27996,                0.28862,                0.19044,                0.40527,                0.22122,                 0.2226,                0.11663,                 1.1658,                 2.5159,                 1.0424,                 1.1222,              0.0042085,              0.0042085,              0.0042085
                    119,                 0.9669,                 2.1341,                0.78307,                 1.0474,                0.43738,                0.27992,                 0.2887,                0.19057,                0.40629,                0.22035,                 0.2223,                 0.1167,                  1.166,                 2.5166,                 1.0425,                 1.1223,               0.004159,               0.004159,               0.004159
                    120,                0.96411,                   2.13,                0.77878,                 1.0453,                0.43632,                0.28033,                0.28881,                0.19077,                0.40449,                0.22075,                0.22238,                0.11669,                 1.1664,                  2.517,                 1.0426,                 1.1225,              0.0041095,              0.0041095,              0.0041095
                    121,                0.96226,                  2.129,                0.77628,                 1.0451,                0.43718,                 0.2799,                0.28883,                0.19061,                0.40365,                0.22114,                0.22246,                0.11673,                 1.1665,                 2.5173,                 1.0425,                 1.1227,                0.00406,                0.00406,                0.00406
                    122,                0.96288,                  2.129,                0.77644,                 1.0447,                0.43886,                0.27921,                0.28857,                0.19047,                0.40245,                0.22177,                0.22237,                0.11668,                 1.1669,                 2.5182,                 1.0426,                 1.1231,              0.0040105,              0.0040105,              0.0040105
                    123,                0.96068,                 2.1243,                0.77411,                 1.0452,                0.44057,                0.27877,                0.28851,                0.19056,                0.40087,                0.22242,                0.22222,                0.11653,                 1.1671,                 2.5189,                 1.0426,                 1.1232,               0.003961,               0.003961,               0.003961
                    124,                0.95944,                 2.1196,                0.77177,                 1.0437,                0.44473,                0.27768,                 0.2883,                 0.1904,                0.40467,                0.22174,                 0.2221,                0.11652,                 1.1673,                 2.5192,                 1.0428,                 1.1234,              0.0039115,              0.0039115,              0.0039115
                    125,                0.95779,                 2.1183,                0.77011,                 1.0433,                0.44685,                0.27701,                0.28822,                0.19043,                0.40399,                0.22139,                0.22197,                0.11638,                 1.1677,                 2.5197,                 1.0431,                 1.1236,               0.003862,               0.003862,               0.003862
                    126,                0.95671,                  2.114,                0.76811,                 1.0418,                0.44753,                0.27723,                0.28862,                0.19037,                 0.4021,                0.22213,                0.22195,                0.11632,                 1.1682,                 2.5202,                 1.0434,                 1.1238,              0.0038125,              0.0038125,              0.0038125
                    127,                0.95295,                  2.111,                0.76369,                 1.0411,                 0.4476,                0.27699,                0.28842,                0.19018,                0.39869,                0.22237,                0.22171,                0.11635,                 1.1687,                 2.5207,                 1.0435,                 1.1242,               0.003763,               0.003763,               0.003763
                    128,                0.95185,                 2.1036,                0.76172,                 1.0394,                0.44625,                0.27709,                0.28854,                0.19025,                0.40099,                0.22206,                0.22174,                0.11622,                  1.169,                 2.5214,                 1.0436,                 1.1245,              0.0037135,              0.0037135,              0.0037135
                    129,                0.95182,                 2.1025,                0.76022,                 1.0397,                0.44737,                 0.2774,                0.28874,                0.19025,                0.39991,                0.22219,                0.22167,                0.11621,                 1.1694,                 2.5221,                 1.0438,                 1.1247,               0.003664,               0.003664,               0.003664
                    130,                 0.9528,                 2.1052,                0.76265,                 1.0384,                0.44532,                0.27859,                0.28894,                 0.1903,                0.39999,                0.22205,                 0.2218,                0.11612,                 1.1695,                 2.5226,                 1.0439,                 1.1248,              0.0036145,              0.0036145,              0.0036145
                    131,                0.94885,                 2.0952,                0.75688,                 1.0371,                0.44104,                0.27993,                0.28878,                0.19031,                0.40029,                0.22199,                0.22188,                0.11618,                 1.1698,                 2.5228,                 1.0441,                 1.1251,               0.003565,               0.003565,               0.003565
                    132,                0.95026,                 2.0974,                0.75555,                 1.0369,                0.44444,                0.27894,                0.28881,                 0.1903,                0.40192,                0.22169,                0.22186,                0.11617,                 1.1702,                 2.5235,                 1.0444,                 1.1253,              0.0035155,              0.0035155,              0.0035155
                    133,                    inf,                 2.0955,                0.75582,                 1.0367,                0.44274,                0.27939,                0.28891,                0.19023,                0.40229,                0.22151,                0.22177,                 0.1161,                 1.1705,                 2.5241,                 1.0446,                 1.1256,               0.003466,               0.003466,               0.003466
                    134,                0.94397,                 2.0854,                0.75372,                 1.0359,                0.44445,                0.27901,                0.28877,                0.19012,                0.40572,                0.22086,                0.22179,                0.11604,                 1.1705,                  2.525,                 1.0447,                 1.1257,              0.0034165,              0.0034165,              0.0034165
                    135,                 0.9456,                 2.0898,                0.75239,                 1.0359,                0.44556,                0.27903,                0.28902,                 0.1902,                  0.406,                0.22073,                0.22189,                0.11603,                 1.1708,                 2.5252,                 1.0449,                 1.1258,               0.003367,               0.003367,               0.003367
                    136,                0.94448,                 2.0871,                0.75104,                 1.0353,                0.44342,                0.27934,                0.28904,                0.19025,                 0.4061,                0.22097,                 0.2224,                0.11612,                 1.1712,                 2.5262,                 1.0451,                 1.1259,              0.0033175,              0.0033175,              0.0033175
                    137,                0.94443,                 2.0842,                0.74952,                 1.0353,                0.44427,                0.27942,                0.28908,                0.19022,                 0.4043,                0.22123,                 0.2224,                0.11602,                 1.1714,                 2.5268,                 1.0453,                 1.1261,               0.003268,               0.003268,               0.003268
                    138,                0.94428,                  2.084,                 0.7471,                 1.0347,                0.44438,                0.27942,                0.28867,                0.19039,                0.40292,                 0.2213,                0.22174,                0.11585,                 1.1718,                 2.5273,                 1.0456,                 1.1263,              0.0032185,              0.0032185,              0.0032185
                    139,                 0.9408,                 2.0818,                0.74585,                 1.0333,                0.44626,                0.27879,                0.28844,                 0.1902,                0.40372,                0.22135,                0.22191,                0.11585,                 1.1721,                  2.528,                 1.0458,                 1.1265,               0.003169,               0.003169,               0.003169
                    140,                 0.9421,                 2.0798,                0.74575,                 1.0334,                0.44389,                0.27919,                0.28842,                0.18997,                0.40433,                0.22147,                0.22183,                0.11586,                 1.1725,                 2.5291,                 1.0457,                 1.1268,              0.0031195,              0.0031195,              0.0031195
                    141,                0.94144,                 2.0781,                0.74257,                 1.0324,                0.44296,                0.27877,                0.28837,                0.19009,                 0.4029,                 0.2212,                0.22161,                 0.1157,                  1.173,                 2.5296,                 1.0459,                 1.1272,                0.00307,                0.00307,                0.00307
                    142,                0.93758,                 2.0734,                0.74047,                 1.0311,                0.44206,                0.27901,                0.28809,                0.18993,                0.40337,                0.22093,                0.22125,                0.11541,                 1.1733,                 2.5301,                 1.0458,                 1.1275,              0.0030205,              0.0030205,              0.0030205
                    143,                0.93561,                  2.067,                0.73772,                 1.0298,                0.43632,                0.28026,                0.28814,                0.18995,                0.39942,                0.22152,                0.22103,                0.11524,                 1.1738,                 2.5306,                  1.046,                 1.1277,               0.002971,               0.002971,               0.002971
                    144,                0.93483,                 2.0667,                0.73809,                 1.0297,                0.43473,                0.28079,                0.28805,                0.18979,                0.39937,                0.22138,                0.22101,                0.11536,                 1.1741,                 2.5314,                 1.0462,                 1.1279,              0.0029215,              0.0029215,              0.0029215
                    145,                0.93426,                 2.0601,                0.73499,                 1.0293,                 0.4352,                0.28125,                0.28801,                0.18984,                0.39663,                0.22198,                0.22103,                0.11546,                 1.1745,                 2.5318,                 1.0463,                 1.1282,               0.002872,               0.002872,               0.002872
                    146,                0.93297,                 2.0619,                0.73229,                 1.0279,                0.43308,                 0.2817,                0.28778,                0.18957,                0.39762,                0.22173,                0.22104,                0.11541,                 1.1749,                 2.5326,                 1.0466,                 1.1284,              0.0028225,              0.0028225,              0.0028225
                    147,                0.93002,                 2.0554,                0.73056,                 1.0272,                0.43415,                0.28148,                0.28771,                0.18941,                0.38175,                0.22622,                0.22055,                 0.1152,                 1.1752,                 2.5334,                 1.0468,                 1.1287,               0.002773,               0.002773,               0.002773
                    148,                0.92854,                 2.0513,                0.72796,                  1.025,                0.43452,                  0.281,                0.28778,                0.18939,                0.38196,                 0.2265,                0.22107,                0.11528,                 1.1758,                 2.5342,                  1.047,                  1.129,              0.0027235,              0.0027235,              0.0027235
                    149,                 0.9284,                 2.0506,                0.72681,                 1.0261,                0.43524,                0.28085,                0.28757,                0.18937,                0.38234,                0.22694,                0.22123,                0.11532,                 1.1761,                 2.5351,                 1.0471,                 1.1292,               0.002674,               0.002674,               0.002674
                    150,                0.92643,                 2.0454,                0.72453,                 1.0244,                0.43617,                0.28094,                 0.2875,                0.18918,                 0.3804,                0.22715,                0.22101,                0.11521,                 1.1764,                 2.5358,                 1.0474,                 1.1294,              0.0026245,              0.0026245,              0.0026245
                    151,                0.92593,                  2.044,                0.72334,                 1.0241,                0.43593,                0.28125,                0.28745,                0.18914,                0.38177,                0.22683,                0.22087,                0.11521,                  1.177,                 2.5364,                 1.0476,                 1.1298,               0.002575,               0.002575,               0.002575
                    152,                0.92232,                 2.0395,                0.72125,                 1.0226,                0.43511,                 0.2814,                0.28699,                0.18874,                0.38541,                 0.2261,                0.22048,                0.11499,                 1.1774,                  2.537,                 1.0477,                 1.1301,              0.0025255,              0.0025255,              0.0025255
                    153,                0.92221,                 2.0337,                0.71729,                 1.0222,                0.43382,                0.28176,                0.28713,                0.18887,                0.38768,                0.22551,                0.22036,                0.11517,                 1.1779,                 2.5373,                 1.0478,                 1.1305,               0.002476,               0.002476,               0.002476
                    154,                0.92088,                 2.0318,                 0.7167,                  1.021,                0.43657,                0.28098,                0.28685,                0.18865,                0.38735,                0.22562,                0.22028,                0.11488,                 1.1784,                 2.5383,                  1.048,                 1.1309,              0.0024265,              0.0024265,              0.0024265
                    155,                0.91834,                 2.0281,                0.71377,                 1.0207,                0.43979,                0.28164,                0.28731,                0.18874,                0.39201,                0.22516,                0.22096,                0.11501,                 1.1788,                 2.5392,                 1.0485,                 1.1311,               0.002377,               0.002377,               0.002377
                    156,                0.91692,                 2.0241,                 0.7116,                 1.0199,                0.43515,                0.28271,                0.28725,                0.18865,                0.39396,                0.22444,                0.22094,                 0.1151,                  1.179,                 2.5398,                 1.0487,                 1.1313,              0.0023275,              0.0023275,              0.0023275
                    157,                 0.9163,                 2.0208,                0.71133,                 1.0196,                0.43795,                0.28168,                0.28733,                0.18864,                0.39487,                 0.2239,                 0.2209,                0.11501,                 1.1796,                 2.5404,                 1.0488,                 1.1317,               0.002278,               0.002278,               0.002278
                    158,                0.91368,                 2.0149,                0.70706,                 1.0176,                0.43716,                0.28221,                0.28719,                0.18866,                0.39411,                0.22412,                0.22081,                0.11482,                 1.1801,                  2.541,                 1.0488,                 1.1321,              0.0022285,              0.0022285,              0.0022285
                    159,                0.91367,                  2.017,                0.70607,                 1.0175,                0.43856,                0.28165,                0.28721,                0.18872,                0.39367,                0.22405,                0.22086,                0.11485,                 1.1806,                 2.5421,                 1.0491,                 1.1324,               0.002179,               0.002179,               0.002179
                    160,                0.91214,                 2.0159,                0.70551,                 1.0177,                0.43888,                0.28137,                0.28692,                0.18856,                0.39134,                0.22453,                0.22053,                0.11485,                  1.181,                 2.5427,                 1.0495,                 1.1327,              0.0021295,              0.0021295,              0.0021295
                    161,                0.91142,                  2.012,                0.70365,                 1.0164,                0.43795,                0.28141,                0.28663,                0.18847,                0.38693,                0.22574,                0.22034,                0.11483,                 1.1813,                 2.5437,                 1.0499,                 1.1329,                0.00208,                0.00208,                0.00208
                    162,                 0.9069,                 2.0021,                0.70019,                 1.0139,                0.43792,                0.28099,                0.28643,                0.18827,                0.38722,                0.22589,                 0.2203,                0.11462,                 1.1817,                 2.5445,                 1.0503,                 1.1332,              0.0020305,              0.0020305,              0.0020305
                    163,                0.90761,                 2.0023,                0.69871,                 1.0138,                0.43918,                0.28016,                0.28641,                0.18824,                0.39061,                 0.2238,                 0.2199,                0.11452,                 1.1821,                 2.5454,                 1.0506,                 1.1336,               0.001981,               0.001981,               0.001981
                    164,                0.90338,                 1.9941,                0.69495,                 1.0127,                 0.4372,                0.28039,                0.28614,                0.18796,                0.38635,                0.22601,                0.21966,                0.11444,                 1.1824,                 2.5463,                  1.051,                 1.1338,              0.0019315,              0.0019315,              0.0019315
                    165,                0.90465,                 1.9977,                0.69559,                 1.0133,                0.43716,                0.28065,                0.28612,                0.18789,                0.38623,                0.22571,                0.21949,                0.11432,                 1.1829,                 2.5467,                 1.0513,                 1.1341,               0.001882,               0.001882,               0.001882
                    166,                0.90271,                 1.9913,                0.69244,                 1.0116,                0.43822,                0.28082,                0.28611,                0.18783,                0.38119,                0.22707,                0.21937,                0.11438,                 1.1833,                 2.5478,                 1.0516,                 1.1344,              0.0018325,              0.0018325,              0.0018325
                    167,                0.90042,                 1.9892,                0.69056,                 1.0108,                0.43622,                0.28081,                0.28605,                0.18789,                0.38035,                0.22749,                0.21966,                0.11443,                 1.1838,                 2.5487,                 1.0519,                 1.1347,               0.001783,               0.001783,               0.001783
                    168,                0.89884,                 1.9844,                0.68761,                 1.0104,                0.43695,                0.28114,                0.28585,                0.18754,                0.37954,                0.22653,                 0.2193,                0.11431,                 1.1843,                 2.5494,                 1.0522,                 1.1352,              0.0017335,              0.0017335,              0.0017335
                    169,                0.89805,                 1.9821,                0.68676,                  1.008,                0.43655,                0.28154,                0.28583,                0.18746,                0.38008,                0.22637,                0.21937,                 0.1143,                 1.1848,                 2.5506,                 1.0525,                 1.1356,               0.001684,               0.001684,               0.001684
                    170,                0.89445,                 1.9748,                0.68331,                 1.0075,                0.43604,                0.28157,                0.28566,                0.18734,                0.37944,                0.22644,                0.21909,                0.11403,                 1.1852,                 2.5511,                 1.0527,                 1.1359,              0.0016345,              0.0016345,              0.0016345
                    171,                0.89449,                 1.9781,                0.68384,                 1.0073,                0.43488,                0.28152,                0.28546,                0.18719,                0.38077,                0.22614,                0.21904,                0.11408,                 1.1857,                  2.552,                 1.0532,                 1.1363,               0.001585,               0.001585,               0.001585
                    172,                0.89196,                 1.9718,                0.67834,                 1.0058,                0.43578,                0.28127,                0.28533,                0.18705,                0.38236,                0.22604,                0.21926,                0.11412,                 1.1863,                 2.5531,                 1.0536,                 1.1368,              0.0015355,              0.0015355,              0.0015355
                    173,                0.89078,                 1.9672,                 0.6776,                 1.0056,                0.43171,                0.28045,                0.28479,                0.18695,                0.39003,                0.22385,                0.21923,                0.11415,                  1.187,                 2.5545,                  1.054,                 1.1373,               0.001486,               0.001486,               0.001486
                    174,                0.88924,                 1.9637,                0.67767,                 1.0052,                0.43072,                0.28068,                0.28447,                0.18681,                0.38866,                0.22397,                0.21916,                0.11404,                 1.1876,                 2.5554,                 1.0545,                 1.1377,              0.0014365,              0.0014365,              0.0014365
                    175,                0.88927,                 1.9618,                0.67684,                 1.0045,                0.43117,                0.28065,                0.28419,                0.18672,                0.38905,                0.22379,                0.21914,                0.11411,                 1.1882,                 2.5563,                  1.055,                 1.1381,               0.001387,               0.001387,               0.001387
                    176,                0.88899,                 1.9601,                0.67428,                 1.0033,                 0.4301,                0.28158,                0.28422,                0.18657,                0.38693,                0.22429,                0.21911,                0.11406,                 1.1888,                 2.5575,                 1.0553,                 1.1386,              0.0013375,              0.0013375,              0.0013375
                    177,                0.88398,                 1.9487,                0.67034,                  1.002,                0.43058,                 0.2815,                0.28422,                0.18661,                0.38672,                0.22477,                0.21909,                0.11389,                 1.1892,                 2.5586,                 1.0557,                  1.139,               0.001288,               0.001288,               0.001288
                    178,                0.88287,                 1.9497,                  0.669,                 1.0024,                0.42856,                0.28131,                0.28415,                0.18655,                0.38872,                0.22375,                0.21894,                0.11383,                 1.1897,                 2.5597,                  1.056,                 1.1395,              0.0012385,              0.0012385,              0.0012385
                    179,                0.88388,                 1.9465,                0.66878,                 1.0002,                0.42802,                0.28074,                0.28392,                0.18648,                0.38536,                0.22481,                0.21885,                0.11382,                 1.1902,                  2.561,                 1.0565,                   1.14,               0.001189,               0.001189,               0.001189
                    180,                0.88053,                 1.9447,                0.66561,                 1.0001,                0.42956,                0.27959,                0.28399,                0.18641,                0.38656,                0.22429,                0.21866,                0.11387,                 1.1906,                 2.5622,                 1.0569,                 1.1403,              0.0011395,              0.0011395,              0.0011395
                    181,                0.87985,                 1.9422,                0.66543,                0.99938,                 0.4299,                0.27949,                0.28386,                0.18627,                  0.387,                0.22433,                0.21848,                0.11364,                 1.1913,                 2.5629,                 1.0575,                 1.1408,                0.00109,                0.00109,                0.00109
                    182,                0.87761,                 1.9387,                0.66212,                0.99848,                 0.4295,                0.27946,                 0.2833,                0.18609,                0.39074,                  0.223,                0.21821,                 0.1135,                 1.1918,                 2.5642,                  1.058,                 1.1413,              0.0010405,              0.0010405,              0.0010405
                    183,                0.87586,                 1.9327,                0.65971,                0.99758,                0.42954,                  0.279,                0.28334,                0.18612,                 0.3924,                 0.2225,                0.21814,                0.11353,                 1.1925,                 2.5655,                 1.0585,                 1.1418,               0.000991,               0.000991,               0.000991
                    184,                0.87462,                 1.9293,                0.65792,                0.99681,                0.43079,                0.27856,                0.28339,                0.18609,                0.39105,                0.22258,                0.21805,                0.11341,                 1.1931,                 2.5671,                 1.0591,                 1.1423,              0.0009415,              0.0009415,              0.0009415
                    185,                0.87271,                 1.9304,                0.65727,                0.99639,                0.42985,                0.27836,                0.28297,                0.18584,                0.39073,                0.22257,                 0.2178,                0.11338,                 1.1938,                 2.5682,                 1.0596,                 1.1429,               0.000892,               0.000892,               0.000892
                    186,                0.87198,                 1.9238,                0.65426,                0.99529,                0.42914,                0.27883,                0.28322,                0.18591,                 0.3903,                0.22274,                0.21805,                 0.1134,                 1.1943,                 2.5696,                 1.0601,                 1.1435,              0.0008425,              0.0008425,              0.0008425
                    187,                0.87211,                 1.9263,                0.65422,                0.99511,                0.42987,                0.27897,                0.28311,                0.18577,                0.39203,                 0.2224,                0.21787,                0.11329,                 1.1949,                 2.5707,                 1.0606,                 1.1439,               0.000793,               0.000793,               0.000793
                    188,                 0.8672,                 1.9173,                0.65061,                0.99338,                0.43075,                0.27833,                0.28269,                0.18556,                 0.3901,                0.22273,                0.21771,                0.11323,                 1.1957,                 2.5723,                 1.0611,                 1.1446,              0.0007435,              0.0007435,              0.0007435
                    189,                0.86752,                 1.9124,                0.65041,                0.99329,                0.43003,                0.27877,                0.28241,                0.18538,                0.39065,                0.22285,                 0.2175,                 0.1132,                 1.1963,                 2.5735,                 1.0616,                 1.1451,               0.000694,               0.000694,               0.000694
                    190,                0.86607,                 1.9131,                0.64879,                0.99234,                0.43079,                0.27841,                0.28248,                0.18533,                0.39257,                0.22223,                 0.2174,                0.11305,                 1.1967,                 2.5749,                 1.0619,                 1.1456,              0.0006445,              0.0006445,              0.0006445
                    191,                0.90879,                 1.9046,                0.65107,                0.99018,                0.43131,                0.27847,                0.28257,                0.18526,                0.39181,                0.22249,                0.21723,                0.11288,                 1.1973,                 2.5765,                 1.0625,                 1.1462,               0.000595,               0.000595,               0.000595
                    192,                0.89917,                 1.8881,                0.63964,                 0.9856,                0.43023,                0.27873,                 0.2827,                0.18518,                0.39078,                0.22271,                0.21711,                0.11275,                 1.1976,                  2.578,                 1.0631,                 1.1465,              0.0005455,              0.0005455,              0.0005455
                    193,                0.89626,                 1.8815,                0.63577,                0.98367,                0.43027,                0.27832,                0.28242,                  0.185,                0.39036,                0.22216,                0.21704,                0.11272,                 1.1982,                 2.5795,                 1.0637,                 1.1471,               0.000496,               0.000496,               0.000496
                    194,                0.89534,                 1.8796,                0.63394,                0.98279,                0.43038,                0.27804,                0.28232,                0.18491,                0.39204,                0.22204,                0.21711,                 0.1126,                 1.1988,                 2.5812,                 1.0642,                 1.1476,              0.0004465,              0.0004465,              0.0004465
                    195,                0.89287,                 1.8734,                 0.6311,                 0.9815,                0.43067,                0.27771,                 0.2823,                0.18479,                0.39241,                0.22161,                0.21703,                0.11251,                 1.1993,                 2.5825,                 1.0649,                 1.1483,               0.000397,               0.000397,               0.000397
                    196,                0.89055,                 1.8687,                0.62913,                0.98095,                0.43081,                0.27747,                0.28202,                0.18463,                0.39279,                0.22157,                0.21693,                 0.1124,                 1.1998,                 2.5843,                 1.0656,                 1.1488,              0.0003475,              0.0003475,              0.0003475
                    197,                0.88698,                 1.8634,                0.62473,                0.97885,                0.43118,                0.27733,                0.28181,                0.18462,                0.39299,                0.22098,                0.21671,                0.11229,                 1.2004,                 2.5861,                 1.0662,                 1.1495,               0.000298,               0.000298,               0.000298
                    198,                 0.8859,                 1.8611,                0.62474,                0.97832,                0.43112,                0.27725,                0.28184,                 0.1845,                0.39526,                0.22062,                 0.2167,                0.11214,                  1.201,                  2.588,                 1.0668,                   1.15,              0.0002485,              0.0002485,              0.0002485
                    199,                0.88362,                 1.8576,                0.62116,                0.97682,                0.43254,                0.27681,                0.28162,                0.18426,                0.39457,                0.22081,                0.21668,                 0.1122,                 1.2017,                 2.5897,                 1.0674,                 1.1507,               0.000199,               0.000199,               0.000199
                    200,                0.88106,                 1.8535,                0.61929,                0.97713,                0.43211,                0.27683,                0.28147,                0.18418,                0.39343,                0.22099,                0.21665,                0.11216,                 1.2023,                 2.5915,                 1.0681,                 1.1514,              0.0001495,              0.0001495,              0.0001495
