                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.3942,                 2.4087,                 1.2765,                  1.398,                0.60719,                0.47761,                0.50946,                0.28039,                0.60156,                 0.4686,                0.49121,                0.22899,                  1.471,                 2.5451,                 1.4849,                 1.4289,               0.008548,               0.008548,               0.008548
                     46,                 1.3939,                  2.414,                 1.2683,                 1.3952,                 0.6056,                0.48148,                0.51443,                0.28443,                0.59675,                0.47788,                0.49485,                0.23022,                 1.4691,                 2.5481,                   1.48,                 1.4269,               0.008515,               0.008515,               0.008515
                     47,                 1.3929,                 2.4148,                 1.2734,                 1.3981,                 0.6054,                0.48947,                0.51517,                 0.2827,                0.60135,                0.48331,                0.49767,                0.23138,                  1.471,                 2.5431,                 1.4786,                 1.4282,               0.008482,               0.008482,               0.008482
                     48,                 1.3859,                  2.397,                  1.262,                 1.3911,                0.59879,                0.49839,                0.51452,                0.28404,                0.59077,                0.49189,                0.49595,                0.23087,                 1.4652,                 2.5358,                 1.4787,                 1.4252,               0.008449,               0.008449,               0.008449
                     49,                  1.386,                 2.4067,                 1.2638,                 1.3931,                0.62122,                0.48197,                0.51491,                0.28359,                0.60831,                0.47222,                0.49841,                0.22926,                  1.463,                  2.545,                 1.4834,                 1.4222,               0.008416,               0.008416,               0.008416
                     50,                 1.3863,                 2.4025,                 1.2609,                 1.3963,                0.62396,                0.47521,                 0.5177,                0.28397,                0.61811,                0.46725,                0.49643,                0.23034,                 1.4663,                 2.5425,                 1.4792,                 1.4254,               0.008383,               0.008383,               0.008383
                     51,                 1.3858,                 2.3946,                 1.2516,                 1.3901,                 0.6188,                0.48666,                0.52027,                0.28741,                0.61544,                 0.4725,                0.49972,                0.23277,                 1.4657,                 2.5431,                 1.4708,                  1.424,                0.00835,                0.00835,                0.00835
                     52,                 1.3815,                 2.3883,                 1.2464,                 1.3912,                0.59271,                0.49752,                0.52094,                0.28644,                0.58195,                0.48568,                0.49819,                0.23279,                 1.4683,                 2.5393,                 1.4777,                 1.4241,               0.008317,               0.008317,               0.008317
                     53,                 1.3829,                 2.3872,                 1.2465,                 1.3903,                0.60694,                0.49443,                0.51914,                0.28346,                0.59573,                0.48482,                0.49814,                0.23131,                 1.4591,                 2.5318,                 1.4756,                 1.4204,               0.008284,               0.008284,               0.008284
                     54,                 1.3793,                 2.3784,                 1.2411,                 1.3914,                0.59869,                0.50087,                0.52185,                0.28417,                0.59012,                0.48988,                0.49837,                0.23295,                 1.4622,                 2.5305,                 1.4728,                 1.4211,               0.008251,               0.008251,               0.008251
                     55,                 1.3811,                 2.3837,                 1.2413,                 1.3863,                0.61957,                0.48405,                0.52093,                0.28717,                0.62195,                0.47107,                0.50171,                0.23416,                 1.4637,                 2.5326,                 1.4723,                 1.4249,               0.008218,               0.008218,               0.008218
                     56,                 1.3783,                 2.3837,                 1.2369,                  1.389,                0.62487,                0.48562,                0.51955,                0.28683,                0.61524,                0.47983,                0.49862,                 0.2316,                 1.4626,                 2.5307,                 1.4665,                 1.4234,               0.008185,               0.008185,               0.008185
                     57,                 1.3782,                 2.3845,                 1.2386,                 1.3843,                0.59982,                 0.4843,                0.51529,                0.28477,                0.60318,                0.47386,                0.49826,                0.23388,                 1.4648,                 2.5297,                 1.4707,                  1.422,               0.008152,               0.008152,               0.008152
                     58,                 1.3722,                 2.3775,                 1.2258,                 1.3816,                 0.6111,                0.49039,                0.52348,                0.28722,                0.59632,                0.48503,                0.50492,                0.23613,                 1.4629,                 2.5287,                 1.4638,                 1.4214,               0.008119,               0.008119,               0.008119
                     59,                  1.372,                 2.3695,                 1.2233,                 1.3803,                0.61747,                0.49494,                0.52234,                0.28991,                0.61283,                  0.488,                0.50626,                0.23625,                 1.4621,                 2.5211,                 1.4633,                 1.4202,               0.008086,               0.008086,               0.008086
                     60,                 1.3763,                 2.3701,                 1.2205,                 1.3812,                0.60008,                 0.5053,                0.52568,                0.29027,                0.62312,                0.47208,                0.50581,                0.23615,                 1.4579,                 2.5189,                  1.461,                  1.416,               0.008053,               0.008053,               0.008053
                     61,                 1.3773,                 2.3687,                 1.2229,                   1.38,                0.60374,                0.50278,                0.52414,                0.28874,                0.61627,                0.48419,                0.50485,                0.23649,                 1.4542,                 2.5181,                 1.4621,                 1.4144,                0.00802,                0.00802,                0.00802
                     62,                 1.3701,                 2.3708,                 1.2208,                 1.3797,                0.63937,                0.49205,                0.52729,                 0.2905,                0.63236,                0.48143,                0.50886,                0.23707,                 1.4529,                 2.5178,                 1.4541,                 1.4136,               0.007987,               0.007987,               0.007987
                     63,                 1.3673,                 2.3662,                 1.2087,                 1.3798,                0.61556,                0.50218,                0.52667,                0.28966,                 0.6096,                0.48968,                0.50613,                0.23524,                 1.4546,                 2.5225,                 1.4574,                 1.4137,               0.007954,               0.007954,               0.007954
                     64,                 1.3693,                 2.3613,                 1.2134,                 1.3794,                0.62939,                0.50344,                0.53023,                 0.2914,                 0.6174,                   0.49,                0.50955,                0.23724,                 1.4539,                 2.5201,                 1.4529,                 1.4146,               0.007921,               0.007921,               0.007921
                     65,                  1.364,                 2.3553,                 1.2039,                 1.3774,                 0.6305,                0.50109,                0.53401,                0.29524,                0.62112,                0.49264,                0.51684,                0.24107,                 1.4516,                 2.5146,                 1.4462,                 1.4144,               0.007888,               0.007888,               0.007888
                     66,                 1.3658,                 2.3526,                 1.2012,                 1.3745,                0.59918,                0.51372,                0.53368,                0.29342,                0.60586,                0.49544,                0.51519,                0.24016,                  1.452,                 2.5123,                 1.4478,                 1.4151,               0.007855,               0.007855,               0.007855
                     67,                 1.3655,                 2.3539,                 1.2035,                 1.3725,                0.63604,                0.49213,                0.52761,                0.29304,                0.62838,                0.48537,                0.51223,                0.24042,                 1.4522,                 2.5126,                  1.447,                  1.414,               0.007822,               0.007822,               0.007822
                     68,                 1.3643,                 2.3563,                 1.2032,                  1.375,                0.64483,                0.48929,                0.53177,                0.29279,                0.63725,                0.47926,                  0.512,                0.23917,                 1.4513,                 2.5122,                 1.4476,                 1.4139,               0.007789,               0.007789,               0.007789
                     69,                 1.3607,                 2.3543,                 1.1959,                 1.3713,                0.63982,                0.49816,                0.53457,                0.29616,                0.63385,                0.48679,                0.51628,                0.24056,                 1.4508,                 2.5116,                 1.4459,                 1.4115,               0.007756,               0.007756,               0.007756
                     70,                 1.3644,                 2.3529,                 1.2013,                 1.3724,                0.63094,                0.50156,                0.53349,                0.29687,                0.62486,                0.49502,                0.51736,                0.24233,                 1.4509,                 2.5102,                 1.4411,                  1.411,               0.007723,               0.007723,               0.007723
                     71,                 1.3617,                   2.35,                 1.1941,                 1.3745,                0.62358,                0.49887,                0.53313,                0.29544,                 0.6183,                0.48855,                 0.5165,                0.24242,                 1.4481,                 2.5069,                 1.4418,                 1.4093,                0.00769,                0.00769,                0.00769
                     72,                  1.361,                 2.3454,                 1.1927,                 1.3719,                0.59957,                0.51441,                0.53096,                0.29555,                0.59282,                0.50491,                0.51359,                0.24188,                  1.448,                 2.5084,                 1.4426,                 1.4084,               0.007657,               0.007657,               0.007657
                     73,                 1.3559,                 2.3419,                  1.191,                 1.3685,                0.62035,                0.50308,                0.53386,                0.29623,                0.61272,                0.48983,                0.51542,                0.24161,                 1.4516,                   2.51,                 1.4441,                 1.4107,               0.007624,               0.007624,               0.007624
                     74,                 1.3617,                 2.3458,                 1.1887,                  1.374,                0.61963,                0.50272,                0.53619,                0.29787,                0.61001,                0.49279,                0.51756,                0.24443,                 1.4487,                 2.5059,                 1.4433,                 1.4114,               0.007591,               0.007591,               0.007591
                     75,                 1.3514,                 2.3423,                  1.184,                 1.3646,                 0.6537,                0.48666,                 0.5351,                0.29714,                0.64985,                0.47913,                0.51936,                0.24432,                 1.4472,                 2.5069,                 1.4405,                 1.4117,               0.007558,               0.007558,               0.007558
                     76,                 1.3575,                 2.3415,                 1.1846,                 1.3704,                0.64714,                0.49232,                0.53789,                0.29984,                0.64837,                0.47969,                0.51842,                0.24654,                 1.4467,                  2.506,                 1.4385,                 1.4101,               0.007525,               0.007525,               0.007525
                     77,                 1.3553,                 2.3355,                 1.1793,                 1.3645,                0.66128,                0.48565,                0.54204,                 0.3019,                0.65292,                0.48005,                0.52456,                0.24821,                 1.4481,                 2.5073,                 1.4377,                 1.4106,               0.007492,               0.007492,               0.007492
                     78,                 1.3522,                 2.3258,                  1.178,                 1.3617,                0.64469,                0.49695,                0.54122,                0.30101,                0.62934,                0.49823,                0.52424,                0.24669,                 1.4446,                 2.5025,                 1.4368,                 1.4077,               0.007459,               0.007459,               0.007459
                     79,                 1.3458,                 2.3285,                 1.1754,                 1.3631,                0.63968,                0.49096,                0.53972,                0.30059,                0.63658,                0.48589,                0.52212,                0.24523,                 1.4436,                 2.5017,                 1.4364,                 1.4074,               0.007426,               0.007426,               0.007426
                     80,                 1.3494,                 2.3302,                 1.1639,                 1.3641,                0.63803,                0.49641,                0.54145,                0.30186,                0.63607,                0.48552,                0.52244,                0.24543,                  1.442,                 2.5028,                 1.4334,                 1.4071,               0.007393,               0.007393,               0.007393
